date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain,hour,weekday,is_weekend,pollution_lag1,pollution_lag3,pollution_lag6,pollution_lag24,pollution_level
2013-12-16 19:00:00,210.0,-13,-2.0,1030.0,3,0.89,0,0,19,0,0,194.0,174.0,135.0,60.0,4
2013-12-16 20:00:00,247.0,-11,-2.0,1030.0,3,1.78,0,0,20,0,0,210.0,202.0,143.0,79.0,4
2013-12-16 21:00:00,284.0,-12,-1.0,1031.0,2,0.89,0,0,21,0,0,247.0,194.0,156.0,86.0,4
2013-12-16 22:00:00,281.0,-11,-1.0,1031.0,3,0.89,0,0,22,0,0,284.0,210.0,174.0,98.0,4
2013-12-16 23:00:00,291.0,-12,-1.0,1031.0,0,0.89,0,0,23,0,0,281.0,247.0,202.0,163.0,4
2013-12-17 00:00:00,310.0,-12,-2.0,1031.0,1,1.79,0,0,0,1,0,291.0,284.0,194.0,271.0,4
2013-12-17 01:00:00,280.0,-13,-3.0,1031.0,1,3.58,0,0,1,1,0,310.0,281.0,210.0,331.0,4
2013-12-17 02:00:00,302.0,-12,-3.0,1031.0,1,5.37,0,0,2,1,0,280.0,291.0,247.0,291.0,4
2013-12-17 03:00:00,259.0,-12,-2.0,1032.0,1,7.16,0,0,3,1,0,302.0,310.0,284.0,262.0,4
2013-12-17 04:00:00,198.0,-12,-1.0,1031.0,1,10.29,0,0,4,1,0,259.0,280.0,281.0,201.0,3
2013-12-17 05:00:00,192.0,-12,-2.0,1031.0,1,12.08,0,0,5,1,0,198.0,302.0,291.0,90.0,3
2013-12-17 06:00:00,127.0,-12,-1.0,1032.0,0,0.89,0,0,6,1,0,192.0,259.0,310.0,73.0,2
2013-12-17 07:00:00,89.0,-16,0.0,1032.0,0,5.81,0,0,7,1,0,127.0,198.0,280.0,66.0,1
2013-12-17 08:00:00,40.0,-16,0.0,1033.0,0,10.73,0,0,8,1,0,89.0,192.0,302.0,88.0,0
2013-12-17 09:00:00,24.0,-16,0.0,1034.0,0,16.54,0,0,9,1,0,40.0,127.0,259.0,82.0,0
2013-12-17 10:00:00,26.0,-19,0.0,1034.0,0,23.69,0,0,10,1,0,24.0,89.0,198.0,84.0,0
2013-12-17 11:00:00,20.0,-19,1.0,1034.0,0,29.5,0,0,11,1,0,26.0,40.0,192.0,89.0,0
2013-12-17 12:00:00,19.0,-19,2.0,1033.0,1,4.92,0,0,12,1,0,20.0,24.0,127.0,117.0,0
2013-12-17 13:00:00,24.0,-19,1.0,1033.0,0,3.13,0,0,13,1,0,19.0,26.0,89.0,135.0,0
2013-12-17 14:00:00,27.0,-19,2.0,1032.0,0,6.26,0,0,14,1,0,24.0,20.0,40.0,143.0,0
2013-12-17 15:00:00,30.0,-20,2.0,1032.0,0,9.39,0,0,15,1,0,27.0,19.0,24.0,156.0,0
2013-12-17 16:00:00,26.0,-20,1.0,1032.0,0,12.52,0,0,16,1,0,30.0,24.0,26.0,174.0,0
2013-12-17 17:00:00,28.0,-18,0.0,1033.0,0,14.31,0,0,17,1,0,26.0,27.0,20.0,202.0,0
2013-12-17 18:00:00,39.0,-18,-3.0,1034.0,0,16.1,0,0,18,1,0,28.0,30.0,19.0,194.0,0
2013-12-17 19:00:00,30.0,-20,-1.0,1035.0,0,20.12,0,0,19,1,0,39.0,26.0,24.0,210.0,0
2013-12-17 20:00:00,27.0,-21,-2.0,1035.0,0,24.14,0,0,20,1,0,30.0,28.0,27.0,247.0,0
2013-12-17 21:00:00,17.0,-21,-3.0,1036.0,0,28.16,0,0,21,1,0,27.0,39.0,30.0,284.0,0
2013-12-17 22:00:00,13.0,-21,-4.0,1037.0,0,33.08,0,0,22,1,0,17.0,30.0,26.0,281.0,0
2013-12-17 23:00:00,11.0,-21,-5.0,1037.0,0,38.0,0,0,23,1,0,13.0,27.0,28.0,291.0,0
2013-12-18 00:00:00,12.0,-21,-5.0,1037.0,0,42.92,0,0,0,2,0,11.0,17.0,39.0,310.0,0
2013-12-18 01:00:00,12.0,-21,-6.0,1037.0,0,46.94,0,0,1,2,0,12.0,13.0,30.0,280.0,0
2013-12-18 02:00:00,10.0,-20,-6.0,1036.0,0,51.86,0,0,2,2,0,12.0,11.0,27.0,302.0,0
2013-12-18 03:00:00,11.0,-20,-7.0,1036.0,0,55.88,0,0,3,2,0,10.0,12.0,17.0,259.0,0
2013-12-18 04:00:00,13.0,-20,-7.0,1036.0,0,59.01,0,0,4,2,0,11.0,12.0,13.0,198.0,0
2013-12-18 05:00:00,12.0,-22,-10.0,1035.0,1,3.13,0,0,5,2,0,13.0,10.0,11.0,192.0,0
2013-12-18 06:00:00,12.0,-20,-11.0,1035.0,1,6.26,0,0,6,2,0,12.0,11.0,12.0,127.0,0
2013-12-18 07:00:00,27.0,-20,-10.0,1035.0,0,1.79,0,0,7,2,0,12.0,13.0,12.0,89.0,0
2013-12-18 08:00:00,12.0,-20,-6.0,1035.0,1,7.15,0,0,8,2,0,27.0,12.0,10.0,40.0,0
2013-12-18 09:00:00,19.0,-20,-4.0,1035.0,1,11.17,0,0,9,2,0,12.0,12.0,11.0,24.0,0
2013-12-18 10:00:00,18.0,-20,-3.0,1035.0,1,14.3,0,0,10,2,0,19.0,27.0,13.0,26.0,0
2013-12-18 11:00:00,17.0,-20,-1.0,1034.0,1,18.32,0,0,11,2,0,18.0,12.0,12.0,20.0,0
2013-12-18 12:00:00,19.0,-23,1.0,1032.0,1,23.24,0,0,12,2,0,17.0,19.0,12.0,19.0,0
2013-12-18 13:00:00,20.0,-23,0.0,1031.0,3,1.79,0,0,13,2,0,19.0,18.0,27.0,24.0,0
2013-12-18 14:00:00,13.0,-20,0.0,1030.0,2,1.79,0,0,14,2,0,20.0,17.0,12.0,27.0,0
2013-12-18 15:00:00,55.0,-23,0.0,1029.0,2,3.58,0,0,15,2,0,13.0,19.0,19.0,30.0,1
2013-12-18 16:00:00,59.0,-20,-1.0,1029.0,2,6.71,0,0,16,2,0,55.0,20.0,18.0,26.0,1
2013-12-18 17:00:00,78.0,-20,-3.0,1029.0,2,8.5,0,0,17,2,0,59.0,13.0,17.0,28.0,1
2013-12-18 18:00:00,91.0,-19,-4.0,1029.0,2,10.29,0,0,18,2,0,78.0,55.0,19.0,39.0,1
2013-12-18 19:00:00,97.0,-19,-5.0,1029.0,2,12.08,0,0,19,2,0,91.0,59.0,20.0,30.0,1
2013-12-18 20:00:00,97.0,-19,-5.0,1029.0,3,0.89,0,0,20,2,0,97.0,78.0,13.0,27.0,1
2013-12-18 21:00:00,123.0,-18,-8.0,1030.0,0,1.79,0,0,21,2,0,97.0,91.0,55.0,17.0,2
2013-12-18 22:00:00,162.0,-17,-7.0,1030.0,3,0.89,0,0,22,2,0,123.0,97.0,59.0,13.0,3
2013-12-18 23:00:00,214.0,-18,-7.0,1030.0,1,1.79,0,0,23,2,0,162.0,97.0,78.0,11.0,4
2013-12-19 00:00:00,160.0,-18,-9.0,1030.0,1,5.81,0,0,0,3,0,214.0,123.0,91.0,12.0,3
2013-12-19 01:00:00,41.0,-18,-7.0,1030.0,1,7.6,0,0,1,3,0,160.0,162.0,97.0,12.0,0
2013-12-19 02:00:00,18.0,-18,-10.0,1030.0,1,9.39,0,0,2,3,0,41.0,214.0,97.0,10.0,0
2013-12-19 03:00:00,11.0,-19,-8.0,1030.0,0,3.13,0,0,3,3,0,18.0,160.0,123.0,11.0,0
2013-12-19 04:00:00,8.0,-20,-10.0,1030.0,1,1.79,0,0,4,3,0,11.0,41.0,162.0,13.0,0
2013-12-19 05:00:00,9.0,-19,-11.0,1030.0,1,4.92,0,0,5,3,0,8.0,18.0,214.0,12.0,0
2013-12-19 06:00:00,8.0,-20,-10.0,1030.0,1,8.94,0,0,6,3,0,9.0,11.0,160.0,12.0,0
2013-12-19 07:00:00,10.0,-19,-8.0,1031.0,1,12.07,0,0,7,3,0,8.0,8.0,41.0,27.0,0
2013-12-19 08:00:00,16.0,-19,-7.0,1031.0,0,4.02,0,0,8,3,0,10.0,9.0,18.0,12.0,0
2013-12-19 09:00:00,23.0,-19,-6.0,1032.0,0,8.04,0,0,9,3,0,16.0,8.0,11.0,19.0,0
2013-12-19 10:00:00,26.0,-19,-4.0,1032.0,0,12.06,0,0,10,3,0,23.0,10.0,8.0,18.0,0
2013-12-19 11:00:00,31.0,-20,-3.0,1032.0,0,16.08,0,0,11,3,0,26.0,16.0,9.0,17.0,0
2013-12-19 12:00:00,31.0,-20,-1.0,1031.0,0,19.21,0,0,12,3,0,31.0,23.0,8.0,19.0,0
2013-12-19 13:00:00,27.0,-20,-1.0,1030.0,0,22.34,0,0,13,3,0,31.0,26.0,10.0,20.0,0
2013-12-19 14:00:00,23.0,-20,0.0,1029.0,0,25.47,0,0,14,3,0,27.0,31.0,16.0,13.0,0
2013-12-19 15:00:00,27.0,-22,0.0,1030.0,0,27.26,0,0,15,3,0,23.0,31.0,23.0,55.0,0
2013-12-19 16:00:00,33.0,-21,0.0,1030.0,0,29.05,0,0,16,3,0,27.0,27.0,26.0,59.0,0
2013-12-19 17:00:00,30.0,-21,-2.0,1030.0,2,0.89,0,0,17,3,0,33.0,23.0,31.0,78.0,0
2013-12-19 18:00:00,43.0,-20,-4.0,1031.0,3,0.89,0,0,18,3,0,30.0,27.0,31.0,91.0,0
2013-12-19 19:00:00,48.0,-19,-1.0,1031.0,2,1.79,0,0,19,3,0,43.0,33.0,27.0,97.0,0
2013-12-19 20:00:00,80.0,-19,-4.0,1032.0,2,3.58,0,0,20,3,0,48.0,30.0,23.0,97.0,1
2013-12-19 21:00:00,93.0,-17,-6.0,1032.0,1,1.79,0,0,21,3,0,80.0,43.0,27.0,123.0,1
2013-12-19 22:00:00,95.0,-18,-8.0,1032.0,1,3.58,0,0,22,3,0,93.0,48.0,33.0,162.0,1
2013-12-19 23:00:00,107.0,-18,-9.0,1032.0,1,6.71,0,0,23,3,0,95.0,80.0,30.0,214.0,2
2013-12-20 00:00:00,152.0,-19,-8.0,1032.0,1,9.84,0,0,0,4,0,107.0,93.0,43.0,160.0,3
2013-12-20 01:00:00,117.0,-18,-5.0,1033.0,0,3.13,0,0,1,4,0,152.0,95.0,48.0,41.0,2
2013-12-20 02:00:00,40.0,-19,-6.0,1033.0,0,6.26,0,0,2,4,0,117.0,107.0,80.0,18.0,0
2013-12-20 03:00:00,23.0,-19,-10.0,1033.0,1,3.13,0,0,3,4,0,40.0,152.0,93.0,11.0,0
2013-12-20 04:00:00,17.0,-18,-10.0,1033.0,1,6.26,0,0,4,4,0,23.0,117.0,95.0,8.0,0
2013-12-20 05:00:00,25.0,-18,-7.0,1033.0,1,9.39,0,0,5,4,0,17.0,40.0,107.0,9.0,0
2013-12-20 06:00:00,29.0,-18,-9.0,1033.0,1,12.52,0,0,6,4,0,25.0,23.0,152.0,8.0,0
2013-12-20 07:00:00,36.0,-18,-11.0,1034.0,1,14.31,0,0,7,4,0,29.0,17.0,117.0,10.0,0
2013-12-20 08:00:00,40.0,-17,-10.0,1035.0,1,16.1,0,0,8,4,0,36.0,25.0,40.0,16.0,0
2013-12-20 09:00:00,24.0,-15,-3.0,1035.0,1,19.23,0,0,9,4,0,40.0,29.0,23.0,23.0,0
2013-12-20 10:00:00,29.0,-17,-1.0,1035.0,0,4.02,0,0,10,4,0,24.0,36.0,17.0,26.0,0
2013-12-20 11:00:00,34.0,-20,1.0,1036.0,3,0.89,0,0,11,4,0,29.0,40.0,25.0,31.0,0
2013-12-20 12:00:00,17.0,-20,1.0,1035.0,0,3.13,0,0,12,4,0,34.0,24.0,29.0,31.0,0
2013-12-20 13:00:00,17.0,-21,1.0,1034.0,0,7.15,0,0,13,4,0,17.0,29.0,36.0,27.0,0
2013-12-20 14:00:00,15.0,-21,2.0,1034.0,3,1.79,0,0,14,4,0,17.0,34.0,40.0,23.0,0
2013-12-20 15:00:00,20.0,-21,2.0,1034.0,0,3.13,0,0,15,4,0,15.0,17.0,24.0,27.0,0
2013-12-20 16:00:00,24.0,-21,1.0,1034.0,0,4.92,0,0,16,4,0,20.0,17.0,29.0,33.0,0
2013-12-20 17:00:00,0.0,-19,-1.0,1034.0,2,0.89,0,0,17,4,0,24.0,15.0,34.0,30.0,0
2013-12-20 18:00:00,0.0,-18,-3.0,1035.0,1,0.89,0,0,18,4,0,0.0,20.0,17.0,43.0,0
2013-12-20 19:00:00,50.0,-16,0.0,1035.0,1,2.68,0,0,19,4,0,0.0,24.0,17.0,48.0,0
2013-12-20 20:00:00,57.0,-16,-5.0,1036.0,0,1.79,0,0,20,4,0,50.0,0.0,15.0,80.0,1
2013-12-20 21:00:00,38.0,-18,-5.0,1036.0,1,3.13,0,0,21,4,0,57.0,0.0,20.0,93.0,0
2013-12-20 22:00:00,68.0,-17,-2.0,1036.0,0,4.02,0,0,22,4,0,38.0,50.0,24.0,95.0,1
2013-12-20 23:00:00,46.0,-19,-4.0,1037.0,0,5.81,0,0,23,4,0,68.0,57.0,0.0,107.0,0
2013-12-21 00:00:00,37.0,-19,-4.0,1037.0,0,6.7,0,0,0,5,1,46.0,38.0,0.0,152.0,0
2013-12-21 01:00:00,28.0,-19,-5.0,1037.0,0,9.83,0,0,1,5,1,37.0,68.0,50.0,117.0,0
2013-12-21 02:00:00,22.0,-19,-3.0,1037.0,0,13.85,0,0,2,5,1,28.0,46.0,57.0,40.0,0
2013-12-21 03:00:00,22.0,-19,-4.0,1037.0,0,17.87,0,0,3,5,1,22.0,37.0,38.0,23.0,0
2013-12-21 04:00:00,17.0,-19,-5.0,1037.0,0,21.0,0,0,4,5,1,22.0,28.0,68.0,17.0,0
2013-12-21 05:00:00,21.0,-19,-9.0,1036.0,1,3.13,0,0,5,5,1,17.0,22.0,46.0,25.0,0
2013-12-21 06:00:00,19.0,-18,-8.0,1036.0,1,6.26,0,0,6,5,1,21.0,22.0,37.0,29.0,0
2013-12-21 07:00:00,28.0,-18,-8.0,1036.0,1,8.05,0,0,7,5,1,19.0,17.0,28.0,36.0,0
2013-12-21 08:00:00,26.0,-16,-8.0,1037.0,1,12.07,0,0,8,5,1,28.0,21.0,22.0,40.0,0
2013-12-21 09:00:00,34.0,-16,-3.0,1037.0,1,16.09,0,0,9,5,1,26.0,19.0,22.0,24.0,0
2013-12-21 10:00:00,41.0,-18,-1.0,1037.0,0,4.02,0,0,10,5,1,34.0,28.0,17.0,29.0,0
2013-12-21 11:00:00,42.0,-20,0.0,1037.0,1,1.79,0,0,11,5,1,41.0,26.0,21.0,34.0,0
2013-12-21 12:00:00,42.0,-21,1.0,1035.0,0,1.79,0,0,12,5,1,42.0,34.0,19.0,17.0,0
2013-12-21 13:00:00,36.0,-21,2.0,1034.0,1,1.79,0,0,13,5,1,42.0,41.0,28.0,17.0,0
2013-12-21 14:00:00,34.0,-21,2.0,1033.0,3,1.79,0,0,14,5,1,36.0,42.0,26.0,15.0,0
2013-12-21 15:00:00,45.0,-21,4.0,1033.0,3,3.58,0,0,15,5,1,34.0,42.0,34.0,20.0,0
2013-12-21 16:00:00,89.0,-21,2.0,1033.0,2,1.79,0,0,16,5,1,45.0,36.0,41.0,24.0,1
2013-12-21 17:00:00,121.0,-19,1.0,1033.0,2,3.58,0,0,17,5,1,89.0,34.0,42.0,0.0,2
2013-12-21 18:00:00,128.0,-16,-1.0,1033.0,2,6.71,0,0,18,5,1,121.0,45.0,42.0,0.0,2
2013-12-21 19:00:00,158.0,-16,-1.0,1033.0,2,8.5,0,0,19,5,1,128.0,89.0,36.0,50.0,3
2013-12-21 20:00:00,242.0,-16,-2.0,1034.0,2,10.29,0,0,20,5,1,158.0,121.0,34.0,57.0,4
2013-12-21 21:00:00,247.0,-15,-2.0,1034.0,3,0.89,0,0,21,5,1,242.0,128.0,45.0,38.0,4
2013-12-21 22:00:00,242.0,-15,-5.0,1034.0,3,1.78,0,0,22,5,1,247.0,158.0,89.0,68.0,4
2013-12-21 23:00:00,240.0,-15,-6.0,1034.0,1,0.89,0,0,23,5,1,242.0,242.0,121.0,46.0,4
2013-12-22 00:00:00,267.0,-15,-8.0,1034.0,2,0.89,0,0,0,6,1,240.0,247.0,128.0,37.0,4
2013-12-22 01:00:00,177.0,-14,-7.0,1034.0,3,0.45,0,0,1,6,1,267.0,242.0,158.0,28.0,3
2013-12-22 02:00:00,148.0,-14,-7.0,1034.0,1,1.79,0,0,2,6,1,177.0,240.0,242.0,22.0,2
2013-12-22 03:00:00,178.0,-15,-7.0,1034.0,1,3.58,0,0,3,6,1,148.0,267.0,247.0,22.0,3
2013-12-22 04:00:00,165.0,-16,-8.0,1034.0,1,4.47,0,0,4,6,1,178.0,177.0,242.0,17.0,3
2013-12-22 05:00:00,155.0,-16,-9.0,1033.0,1,6.26,0,0,5,6,1,165.0,148.0,240.0,21.0,3
2013-12-22 06:00:00,96.0,-16,-8.0,1033.0,1,8.05,0,0,6,6,1,155.0,178.0,267.0,19.0,1
2013-12-22 07:00:00,70.0,-16,-8.0,1033.0,1,9.84,0,0,7,6,1,96.0,165.0,177.0,28.0,1
2013-12-22 08:00:00,62.0,-17,-9.0,1034.0,1,11.63,0,0,8,6,1,70.0,155.0,148.0,26.0,1
2013-12-22 09:00:00,65.0,-14,-7.0,1034.0,1,13.42,0,0,9,6,1,62.0,96.0,178.0,34.0,1
2013-12-22 10:00:00,52.0,-14,-4.0,1034.0,3,0.89,0,0,10,6,1,65.0,70.0,165.0,41.0,1
2013-12-22 11:00:00,80.0,-15,-2.0,1034.0,3,1.78,0,0,11,6,1,52.0,62.0,155.0,42.0,1
2013-12-22 12:00:00,112.0,-15,0.0,1032.0,3,2.67,0,0,12,6,1,80.0,65.0,96.0,42.0,2
2013-12-22 13:00:00,144.0,-17,1.0,1031.0,3,3.56,0,0,13,6,1,112.0,52.0,70.0,36.0,2
2013-12-22 14:00:00,139.0,-17,2.0,1031.0,3,4.45,0,0,14,6,1,144.0,80.0,62.0,34.0,2
2013-12-22 15:00:00,138.0,-17,1.0,1030.0,2,1.79,0,0,15,6,1,139.0,112.0,65.0,45.0,2
2013-12-22 16:00:00,130.0,-16,0.0,1030.0,2,3.58,0,0,16,6,1,138.0,144.0,52.0,89.0,2
2013-12-22 17:00:00,118.0,-14,-2.0,1031.0,2,4.47,0,0,17,6,1,130.0,139.0,80.0,121.0,2
2013-12-22 18:00:00,315.0,-13,-3.0,1031.0,2,5.36,0,0,18,6,1,118.0,138.0,112.0,128.0,4
2013-12-22 19:00:00,317.0,-12,-4.0,1031.0,3,0.89,0,0,19,6,1,315.0,130.0,144.0,158.0,4
2013-12-22 20:00:00,325.0,-12,-5.0,1031.0,0,0.89,0,0,20,6,1,317.0,118.0,139.0,242.0,4
2013-12-22 21:00:00,348.0,-12,-6.0,1031.0,3,0.45,0,0,21,6,1,325.0,315.0,138.0,247.0,4
2013-12-22 22:00:00,336.0,-12,-6.0,1031.0,3,0.9,0,0,22,6,1,348.0,317.0,130.0,242.0,4
2013-12-22 23:00:00,334.0,-13,-7.0,1031.0,0,0.89,0,0,23,6,1,336.0,325.0,118.0,240.0,4
2013-12-23 00:00:00,345.0,-14,-8.0,1031.0,0,1.78,0,0,0,0,0,334.0,348.0,315.0,267.0,4
2013-12-23 01:00:00,332.0,-13,-8.0,1031.0,1,3.13,0,0,1,0,0,345.0,336.0,317.0,177.0,4
2013-12-23 02:00:00,337.0,-15,-8.0,1031.0,1,4.92,0,0,2,0,0,332.0,334.0,325.0,148.0,4
2013-12-23 03:00:00,384.0,-15,-9.0,1031.0,1,6.71,0,0,3,0,0,337.0,345.0,348.0,178.0,4
2013-12-23 04:00:00,240.0,-16,-9.0,1031.0,1,9.84,0,0,4,0,0,384.0,332.0,336.0,165.0,4
2013-12-23 05:00:00,139.0,-14,-7.0,1031.0,1,12.97,0,0,5,0,0,240.0,337.0,334.0,155.0,2
2013-12-23 06:00:00,111.0,-17,-10.0,1031.0,1,16.1,0,0,6,0,0,139.0,384.0,345.0,96.0,2
2013-12-23 07:00:00,104.0,-16,-9.0,1031.0,1,20.12,0,0,7,0,0,111.0,240.0,332.0,70.0,2
2013-12-23 08:00:00,124.0,-15,-6.0,1031.0,1,24.14,0,0,8,0,0,104.0,139.0,337.0,62.0,2
2013-12-23 09:00:00,93.0,-13,-2.0,1032.0,1,27.27,0,0,9,0,0,124.0,111.0,384.0,65.0,1
2013-12-23 10:00:00,98.0,-17,3.0,1033.0,0,4.02,0,0,10,0,0,93.0,104.0,240.0,52.0,1
2013-12-23 11:00:00,66.0,-16,4.0,1032.0,0,8.94,0,0,11,0,0,98.0,124.0,139.0,80.0,1
2013-12-23 12:00:00,47.0,-17,4.0,1032.0,0,13.86,0,0,12,0,0,66.0,93.0,111.0,112.0,0
2013-12-23 13:00:00,34.0,-17,5.0,1031.0,0,17.88,0,0,13,0,0,47.0,98.0,104.0,144.0,0
2013-12-23 14:00:00,36.0,-18,6.0,1031.0,0,21.01,0,0,14,0,0,34.0,66.0,124.0,139.0,0
2013-12-23 15:00:00,36.0,-18,6.0,1031.0,0,24.14,0,0,15,0,0,36.0,47.0,93.0,138.0,0
2013-12-23 16:00:00,33.0,-19,5.0,1031.0,0,25.93,0,0,16,0,0,36.0,34.0,98.0,130.0,0
2013-12-23 17:00:00,29.0,-18,1.0,1032.0,2,1.79,0,0,17,0,0,33.0,36.0,66.0,118.0,0
2013-12-23 18:00:00,105.0,-17,1.0,1033.0,2,4.92,0,0,18,0,0,29.0,36.0,47.0,315.0,2
2013-12-23 19:00:00,121.0,-16,-1.0,1033.0,2,6.71,0,0,19,0,0,105.0,33.0,34.0,317.0,2
2013-12-23 20:00:00,168.0,-14,-2.0,1034.0,3,0.89,0,0,20,0,0,121.0,29.0,36.0,325.0,3
2013-12-23 21:00:00,202.0,-14,-4.0,1035.0,3,1.78,0,0,21,0,0,168.0,105.0,36.0,348.0,4
2013-12-23 22:00:00,196.0,-13,-4.0,1035.0,3,2.67,0,0,22,0,0,202.0,121.0,33.0,336.0,3
2013-12-23 23:00:00,216.0,-13,-6.0,1035.0,3,3.56,0,0,23,0,0,196.0,168.0,29.0,334.0,4
2013-12-24 00:00:00,247.0,-14,-6.0,1036.0,0,0.89,0,0,0,1,0,216.0,202.0,105.0,345.0,4
2013-12-24 01:00:00,273.0,-14,-6.0,1036.0,2,0.89,0,0,1,1,0,247.0,196.0,121.0,332.0,4
2013-12-24 02:00:00,334.0,-15,-9.0,1036.0,1,0.89,0,0,2,1,0,273.0,216.0,168.0,337.0,4
2013-12-24 03:00:00,417.0,-14,-8.0,1036.0,3,0.45,0,0,3,1,0,334.0,247.0,202.0,384.0,4
2013-12-24 04:00:00,457.0,-15,-9.0,1036.0,1,0.89,0,0,4,1,0,417.0,273.0,196.0,240.0,4
2013-12-24 05:00:00,426.0,-14,-8.0,1035.0,3,0.45,0,0,5,1,0,457.0,334.0,216.0,139.0,4
2013-12-24 06:00:00,377.0,-14,-9.0,1035.0,0,1.79,0,0,6,1,0,426.0,417.0,247.0,111.0,4
2013-12-24 07:00:00,346.0,-14,-9.0,1036.0,3,0.89,0,0,7,1,0,377.0,457.0,273.0,104.0,4
2013-12-24 08:00:00,332.0,-13,-9.0,1036.0,0,1.79,0,0,8,1,0,346.0,426.0,334.0,124.0,4
2013-12-24 09:00:00,282.0,-12,-6.0,1037.0,1,1.79,0,0,9,1,0,332.0,377.0,417.0,93.0,4
2013-12-24 10:00:00,211.0,-11,-4.0,1036.0,1,3.58,0,0,10,1,0,282.0,346.0,457.0,98.0,4
2013-12-24 11:00:00,201.0,-11,-1.0,1036.0,3,0.89,0,0,11,1,0,211.0,332.0,426.0,66.0,4
2013-12-24 12:00:00,235.0,-10,0.0,1035.0,3,1.78,0,0,12,1,0,201.0,282.0,377.0,47.0,4
2013-12-24 13:00:00,283.0,-11,0.0,1034.0,3,2.67,0,0,13,1,0,235.0,211.0,346.0,34.0,4
2013-12-24 14:00:00,313.0,-10,1.0,1033.0,3,3.56,0,0,14,1,0,283.0,201.0,332.0,36.0,4
2013-12-24 15:00:00,337.0,-10,1.0,1032.0,3,4.45,0,0,15,1,0,313.0,235.0,282.0,36.0,4
2013-12-24 16:00:00,362.0,-11,0.0,1032.0,3,5.34,0,0,16,1,0,337.0,283.0,211.0,33.0,4
2013-12-24 17:00:00,333.0,-10,-2.0,1031.0,2,0.89,0,0,17,1,0,362.0,313.0,201.0,29.0,4
2013-12-24 18:00:00,312.0,-10,-4.0,1032.0,1,1.79,0,0,18,1,0,333.0,337.0,235.0,105.0,4
2013-12-24 19:00:00,309.0,-10,-4.0,1032.0,0,0.89,0,0,19,1,0,312.0,362.0,283.0,121.0,4
2013-12-24 20:00:00,332.0,-10,-4.0,1032.0,1,1.79,0,0,20,1,0,309.0,333.0,313.0,168.0,4
2013-12-24 21:00:00,294.0,-9,-4.0,1031.0,0,0.89,0,0,21,1,0,332.0,312.0,337.0,202.0,4
2013-12-24 22:00:00,302.0,-9,-4.0,1031.0,0,1.78,0,0,22,1,0,294.0,309.0,362.0,196.0,4
2013-12-24 23:00:00,267.0,-9,-5.0,1031.0,3,0.45,0,0,23,1,0,302.0,332.0,333.0,216.0,4
2013-12-25 00:00:00,267.0,-10,-6.0,1031.0,1,1.79,0,0,0,2,0,267.0,294.0,312.0,247.0,4
2013-12-25 01:00:00,297.0,-11,-7.0,1030.0,1,3.58,0,0,1,2,0,267.0,302.0,309.0,273.0,4
2013-12-25 02:00:00,329.0,-11,-7.0,1029.0,1,5.37,0,0,2,2,0,297.0,267.0,332.0,334.0,4
2013-12-25 03:00:00,326.0,-10,-7.0,1029.0,1,7.16,0,0,3,2,0,329.0,267.0,294.0,417.0,4
2013-12-25 04:00:00,305.0,-10,-7.0,1028.0,1,8.95,0,0,4,2,0,326.0,297.0,302.0,457.0,4
2013-12-25 05:00:00,281.0,-10,-7.0,1028.0,1,10.74,0,0,5,2,0,305.0,329.0,267.0,426.0,4
2013-12-25 06:00:00,254.0,-12,-8.0,1028.0,1,13.87,0,0,6,2,0,281.0,326.0,267.0,377.0,4
2013-12-25 07:00:00,247.0,-12,-8.0,1028.0,1,15.66,0,0,7,2,0,254.0,305.0,297.0,346.0,4
2013-12-25 08:00:00,265.0,-12,-8.0,1029.0,1,18.79,0,0,8,2,0,247.0,281.0,329.0,332.0,4
2013-12-25 09:00:00,262.0,-10,-6.0,1029.0,1,22.81,0,0,9,2,0,265.0,254.0,326.0,282.0,4
2013-12-25 10:00:00,267.0,-8,-3.0,1029.0,1,24.6,0,0,10,2,0,262.0,247.0,305.0,211.0,4
2013-12-25 11:00:00,282.0,-10,-1.0,1028.0,1,27.73,0,0,11,2,0,267.0,265.0,281.0,201.0,4
2013-12-25 12:00:00,295.0,-11,2.0,1026.0,1,30.86,0,0,12,2,0,282.0,262.0,254.0,235.0,4
2013-12-25 13:00:00,286.0,-11,4.0,1025.0,1,33.99,0,0,13,2,0,295.0,267.0,247.0,283.0,4
2013-12-25 14:00:00,84.0,-14,7.0,1024.0,1,38.01,0,0,14,2,0,286.0,282.0,265.0,313.0,1
2013-12-25 15:00:00,58.0,-15,6.0,1024.0,1,42.03,0,0,15,2,0,84.0,295.0,262.0,337.0,1
2013-12-25 16:00:00,43.0,-19,6.0,1025.0,1,50.08,0,0,16,2,0,58.0,286.0,267.0,362.0,0
2013-12-25 17:00:00,36.0,-22,4.0,1026.0,1,59.91,0,0,17,2,0,43.0,84.0,282.0,333.0,0
2013-12-25 18:00:00,26.0,-23,2.0,1028.0,1,67.06,0,0,18,2,0,36.0,58.0,295.0,312.0,0
2013-12-25 19:00:00,36.0,-23,1.0,1030.0,1,75.11,0,0,19,2,0,26.0,43.0,286.0,309.0,0
2013-12-25 20:00:00,32.0,-23,-1.0,1031.0,1,90.31,0,0,20,2,0,36.0,36.0,84.0,332.0,0
